NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,label
0.0,0.0,1.0,1.0,15.0,1.0,0.0,2.0,-1.0,0.0,0.0,2
1.0,0.0,3.0,0.0,14.0,3.0,0.0,0.0,0.6666666666666666,1.0,1.0,2
4.0,0.0,8.0,5.0,90.0,16.0,0.0,0.0,0.0,1.0,5.0,2
2.0,0.0,2.0,2.0,14.0,2.0,0.0,1.0,0.0,2.0,0.0,1
4.0,0.0,6.0,6.0,68.0,10.0,0.0,0.0,0.3333333333333333,1.0,6.0,2
0.0,0.0,4.0,4.0,30.0,4.0,0.0,0.0,-1.0,2.0,1.0,2
1.0,0.0,12.0,3.0,34.0,12.0,0.0,1.0,0.75,0.0,3.0,1
1.0,0.0,2.0,2.0,18.0,3.0,0.0,2.0,1.0,0.0,0.0,1
0.0,0.0,2.0,2.0,19.0,2.0,0.0,0.0,-1.0,6.0,2.0,2
3.0,0.0,14.0,14.0,56.0,16.0,0.0,0.0,0.35714285714285715,1.0,5.0,2
0.0,0.0,1.0,1.0,23.0,6.0,0.0,0.0,-1.0,2.0,3.0,2
2.0,0.0,10.0,7.0,70.0,13.0,0.0,0.0,0.2,0.0,2.0,2
0.0,0.0,1.0,1.0,17.0,6.0,0.0,1.0,-1.0,0.0,0.0,1
10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,-1.0,13.0,0.0,2
0.0,0.0,13.0,10.0,72.0,14.0,0.0,0.0,-1.0,0.0,2.0,1
8.0,0.0,3.0,2.0,57.0,10.0,0.0,0.0,0.0,1.0,1.0,2
0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
4.0,0.0,27.0,25.0,168.0,35.0,0.0,0.0,0.48148148148148145,1.0,2.0,1
1.0,0.0,2.0,2.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,2
12.0,0.0,33.0,32.0,576.0,54.0,0.0,0.0,0.09090909090909091,2.0,6.0,1
0.0,0.0,2.0,2.0,8.0,2.0,0.0,0.0,-1.0,0.0,2.0,1
1.0,0.0,6.0,6.0,55.0,6.0,0.0,1.0,0.0,0.0,1.0,1
2.0,0.0,19.0,19.0,276.0,38.0,0.0,0.0,1.0,0.0,6.0,1
1.0,0.0,1.0,0.0,23.0,3.0,0.0,1.0,0.0,0.0,2.0,1
1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,19.0,19.0,91.0,19.0,0.0,0.0,0.0,1.0,2.0,1
0.0,0.0,2.0,2.0,77.0,11.0,0.0,0.0,-1.0,0.0,3.0,2
8.0,0.0,20.0,0.0,219.0,65.0,0.0,0.0,0.0,2.0,2.0,2
2.0,2.0,2.0,2.0,28.0,4.0,0.0,1.0,1.0,1.0,2.0,1
3.0,0.0,4.0,4.0,66.0,9.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,9.0,8.0,40.0,11.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,3.0,3.0,16.0,3.0,0.0,2.0,-1.0,1.0,1.0,2
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,3.0,3.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,1
3.0,0.0,9.0,9.0,83.0,12.0,0.0,0.0,0.5555555555555556,3.0,1.0,2
0.0,0.0,2.0,2.0,41.0,8.0,0.0,0.0,-1.0,0.0,1.0,1
1.0,0.0,1.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,6.0,1
0.0,0.0,1.0,1.0,29.0,3.0,0.0,0.0,-1.0,9.0,1.0,2
1.0,1.0,2.0,2.0,13.0,2.0,0.0,0.0,0.0,1.0,3.0,1
5.0,0.0,4.0,2.0,116.0,19.0,0.0,0.0,0.0,2.0,3.0,2
4.0,0.0,9.0,7.0,47.0,11.0,0.0,0.0,0.3333333333333333,0.0,3.0,1
1.0,0.0,3.0,2.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,1
3.0,0.0,5.0,5.0,54.0,5.0,0.0,1.0,0.6,1.0,0.0,1
7.0,0.0,13.0,13.0,60.0,18.0,0.0,0.0,0.5384615384615384,0.0,3.0,2
0.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,-1.0,1.0,0.0,2
1.0,0.0,3.0,3.0,25.0,3.0,0.0,0.0,1.0,3.0,0.0,2
12.0,0.0,13.0,9.0,232.0,34.0,0.0,0.0,0.15384615384615385,1.0,9.0,1
0.0,0.0,4.0,4.0,6.0,4.0,0.0,0.0,-1.0,1.0,1.0,1
9.0,5.0,89.0,77.0,403.0,95.0,0.0,1.0,0.14606741573033707,1.0,3.0,1
3.0,0.0,12.0,11.0,140.0,20.0,0.0,1.0,0.16666666666666666,2.0,5.0,1
1.0,0.0,2.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,8.0,7.0,69.0,9.0,0.0,0.0,0.0,0.0,4.0,2
6.0,0.0,7.0,7.0,53.0,16.0,0.0,0.0,0.0,1.0,0.0,2
18.0,3.0,49.0,48.0,439.0,65.0,1.0,0.0,0.14285714285714285,7.0,7.0,2
5.0,0.0,13.0,7.0,193.0,38.0,0.0,1.0,0.15384615384615385,1.0,8.0,1
6.0,0.0,13.0,11.0,139.0,26.0,0.0,2.0,0.6153846153846154,1.0,8.0,2
6.0,0.0,1.0,1.0,81.0,14.0,0.0,0.0,0.0,3.0,1.0,1
1.0,0.0,14.0,12.0,115.0,15.0,0.0,1.0,0.8571428571428571,0.0,1.0,1
